model1,model2,symbol,avg_covariance,median_covariance,min_covariance,max_covariance
Claude,Mistral,DTE.DE,-125.6427550633194,0.03117047045277172,-635.3169992940487,4.088336581988362
Claude,Mistral,FXI,20.43372511213285,5.574458492081967,-25.730456974409307,61.78585866831851
Claude,Mistral,GM,-434.0348477120112,0.28137616741496585,-2073.5217881184244,0.5578458242167521
Claude,Mistral,IFNNY,-1332.2121607308468,-1.4109191926491844,-6678.677460799823,25.493561583393387
Claude,Mistral,MBGYY,-523.4598343650163,-0.2077800470253809,-2606.2630922798526,9.85920117429303
Claude,Mistral,SPX,9668.456373821264,1372.2286961437742,-157162.42143824464,211201.8393803166
Claude,Mistral,T,64.73257135476415,1.0934405901038573,0.02293783459816759,301.0446921418431
Claude,Qwen,0941.HK,7.4491009999999935,0.26047500000000157,0.09614999999999979,26.87753999999999
Claude,Qwen,1211.HK,1613.8256759999997,294.81990000000036,53.56274999999992,5448.4094749999995
Claude,Qwen,AMZN,51.18697099999997,55.324725000000086,-207.99279499999997,251.56922999999983
Claude,Qwen,BABA,-155.89966300000006,15.95466500000002,-900.3636700000003,136.73264999999995
Claude,Qwen,DTE.DE,0.5609179999999991,0.002674999999999754,-0.6047900000000018,3.6787249999999982
Claude,Qwen,FXI,17.159526999999997,0.41437500000000005,-3.8827799999999995,82.65867499999999
Claude,Qwen,GM,-12.696326000000003,0.18580999999999825,-61.725655,3.201599999999994
Claude,Qwen,IFNNY,13.998852000000003,4.686405000000001,0.08490000000000039,49.21617500000001
Claude,Qwen,MBGYY,-2.242785999999999,0.09813000000000027,-18.050819999999995,6.459174999999999
Claude,Qwen,SPX,-2387.40658500002,-5594.415750000002,-22418.654255000118,27046.775415000022
Claude,Qwen,T,-0.6982010000000007,0.6667599999999988,-5.984650000000003,1.0669600000000012
Cohere,Claude,0941.HK,6.263339999999995,0.6674999999999986,-0.37450000000000044,20.515499999999992
Cohere,Claude,1211.HK,1376.7773499999996,117.43499999999992,-295.52500000000026,5338.296749999999
Cohere,Claude,AMZN,98.14278999999999,88.06050000000006,3.631249999999998,237.9754999999999
Cohere,Claude,BABA,710.6714999999998,55.8845,-94.39749999999997,3461.0409999999993
Cohere,Claude,DTE.DE,0.7955099999999995,-0.002500000000000835,-0.3442000000000004,4.3119999999999985
Cohere,Claude,FXI,12.916539999999998,0.6920000000000002,-5.007999999999998,62.897499999999994
Cohere,Claude,GM,-16.04833,0.12599999999999767,-94.10594999999999,10.508699999999997
Cohere,Claude,IFNNY,11.388950000000005,0.04349999999999997,-7.601499999999991,61.05875000000001
Cohere,Claude,MBGYY,-2.32029,0.09240000000000027,-19.729,7.868999999999999
Cohere,Claude,SPX,71931.95749999999,15902.837500000005,-12638.984999999997,290715.19999999995
Cohere,Claude,T,4.318900000000001,0.6762499999999995,-0.08899999999999952,20.087250000000004
Cohere,Deepseek,0941.HK,30.524699999999996,1.6349999999999993,0.11200000000000095,95.47149999999999
Cohere,Deepseek,1211.HK,3860.7128,2173.6,69.82499999999996,13929.833999999999
Cohere,Deepseek,AMZN,389.61310000000003,204.45999999999998,6.812500000000007,1259.5805
Cohere,Deepseek,BABA,1081.9054999999998,222.175,15.899999999999991,4823.327499999999
Cohere,Deepseek,DTE.DE,1.6291499999999997,0.6189999999999998,0.01524999999999982,4.4449999999999985
Cohere,Deepseek,FXI,17.701999999999998,9.155000000000001,0.3250000000000009,68.04999999999998
Cohere,Deepseek,GM,41.32749999999999,11.042999999999996,0.25250000000000017,168.80199999999996
Cohere,Deepseek,IFNNY,37.607,9.777499999999998,0.075,103.315
Cohere,Deepseek,MBGYY,8.9538,2.3964999999999996,0.15850000000000009,31.785
Cohere,Deepseek,SPX,121049.67499999997,57769.00000000003,2048.2999999999975,441351.4999999999
Cohere,Deepseek,T,5.552,4.785,0.051000000000000094,14.494
Cohere,Doubao,0941.HK,36.1505,1.9399999999999993,0.06900000000000076,110.36849999999998
Cohere,Doubao,1211.HK,3864.4663,1532.85,53.0,14796.0565
Cohere,Doubao,AMZN,403.51425000000006,201.6425000000001,7.537500000000001,1337.79625
Cohere,Doubao,BABA,1122.8495,218.85500000000002,15.325000000000001,5066.5775
Cohere,Doubao,DTE.DE,2.4935,0.7435000000000003,0.025499999999999953,6.89
Cohere,Doubao,FXI,19.8856,8.56,0.3230000000000012,79.145
Cohere,Doubao,GM,43.8549,12.035499999999995,0.2525000000000001,180.7265
Cohere,Doubao,IFNNY,42.4195,9.112499999999999,0.07499999999999979,112.97
Cohere,Doubao,MBGYY,9.862,2.3445000000000005,0.13700000000000007,33.28
Cohere,Doubao,SPX,123245.76999999997,56073.85,2140.0,421708.49999999994
Cohere,Doubao,T,5.4432,4.219999999999999,0.0510000000000001,15.1325
Cohere,GPT,0941.HK,31.179299999999994,0.8600000000000013,0.11649999999999977,96.02499999999998
Cohere,GPT,1211.HK,3454.4912000000004,272.55499999999984,68.67500000000003,13830.876000000002
Cohere,GPT,AMZN,370.46122,148.83099999999996,7.074999999999999,1254.3033500000001
Cohere,GPT,BABA,1030.54555,99.23500000000001,-8.507500000000014,4789.7252499999995
Cohere,GPT,DTE.DE,1.3089250000000001,0.14425000000000035,0.016875000000000064,4.394
Cohere,GPT,FXI,16.212899999999998,2.9850000000000003,0.33025000000000015,67.53399999999999
Cohere,GPT,GM,39.42441000000001,3.9458500000000023,0.21500000000000014,167.85745000000003
Cohere,GPT,IFNNY,35.836400000000005,3.62425,0.07500000000000008,102.62900000000002
Cohere,GPT,MBGYY,8.53652,0.4473499999999999,0.15775000000000028,31.691
Cohere,GPT,SPX,114362.0435,26947.5,2100.0,439479.70000000007
Cohere,GPT,T,4.597150000000001,2.6972499999999995,0.03649999999999995,14.457000000000004
Cohere,Gemini,0941.HK,30.3236,1.6499999999999992,0.11300000000000032,94.83999999999997
Cohere,Gemini,1211.HK,3832.7272000000003,2158.2000000000007,69.15,13830.876000000002
Cohere,Gemini,AMZN,388.12527000000006,204.20099999999996,6.691249999999998,1254.3033500000001
Cohere,Gemini,BABA,1074.3878499999998,220.57,15.602499999999996,4789.7252499999995
Cohere,Gemini,DTE.DE,1.61992,0.6291999999999998,0.015900000000000004,4.394
Cohere,Gemini,FXI,17.566,9.046000000000003,0.3285000000000006,67.53399999999999
Cohere,Gemini,GM,41.11147000000001,10.967950000000004,0.2567,167.85745000000003
Cohere,Gemini,IFNNY,37.393,9.696499999999997,0.07624999999999993,102.62900000000002
Cohere,Gemini,MBGYY,8.91204,2.3722000000000003,0.15315000000000004,31.691
Cohere,Gemini,SPX,120588.9895,57534.85499999997,2024.0250000000012,439479.70000000007
Cohere,Gemini,T,5.533390000000002,4.748250000000001,0.04920000000000018,14.457000000000004
Cohere,Mistral,0941.HK,-141.59709927718012,0.14436350347478913,-838.9117122835866,92.23284027458875
Cohere,Mistral,1211.HK,4226.301692309008,3080.530247390019,16.385008700324363,13791.218608331952
Cohere,Mistral,AMZN,725.2276984879379,346.2220539511343,6.7047370870585645,1897.9088427462366
Cohere,Mistral,BABA,159.79017852322832,12.660514271489284,-3519.9854634547264,4456.494200758149
Cohere,Mistral,DTE.DE,-178.31363388656763,0.02221471414898659,-895.6366484831206,3.910213142763164
Cohere,Mistral,FXI,-131.7095170868049,0.333145141260734,-667.9717911153455,67.9636973130674
Cohere,Mistral,GM,-341.88508068680017,0.479007905578829,-1911.7517966223004,177.64320160246402
Cohere,Mistral,IFNNY,-1418.4058261698285,9.650514672994131,-7221.517376264887,97.78142406498647
Cohere,Mistral,MBGYY,-512.2634230737513,1.8776809268820769,-2604.535151730057,33.50712615980524
Cohere,Mistral,SPX,91001.61819594886,9830.532592673753,-72030.54000314098,445308.0573585136
Cohere,Mistral,T,42.87959268320334,4.117386946205407,0.04963455169442329,192.36825711259965
Cohere,Qwen,0941.HK,29.517629999999997,1.6500000000000004,0.11300000000000093,102.66365
Cohere,Qwen,1211.HK,3548.8514200000004,317.39499999999975,69.1,14193.4721
Cohere,Qwen,AMZN,-13.745435000000066,50.974999999999994,-608.4916750000002,327.5394999999999
Cohere,Qwen,BABA,-396.1618000000001,100.14049999999997,-2456.8210000000004,252.84999999999997
Cohere,Qwen,DTE.DE,1.1329,0.5908,0.01589999999999995,3.2884999999999995
Cohere,Qwen,FXI,14.884049999999998,3.490499999999999,0.3285000000000009,60.52825
Cohere,Qwen,GM,38.126470000000005,3.5844999999999976,-4.000450000000002,168.21595000000002
Cohere,Qwen,IFNNY,13.3937,4.874499999999998,0.07625000000000011,48.5885
Cohere,Qwen,MBGYY,0.31752000000000036,0.5351999999999999,-6.923999999999998,5.424999999999999
Cohere,Qwen,SPX,16779.056000000015,2024.0250000000012,-9581.574999999968,59181.25500000001
Cohere,Qwen,T,1.6312399999999996,1.3485000000000005,-2.535500000000003,4.796500000000001
Deepseek,Claude,0941.HK,6.558929999999997,0.5457499999999986,0.010900000000002907,20.80149999999998
Deepseek,Claude,1211.HK,1431.9273499999997,203.69599999999983,-448.59900000000005,5316.6105
Deepseek,Claude,AMZN,103.63983000000005,85.78340000000001,4.2970500000000005,248.53729999999993
Deepseek,Claude,BABA,717.2425599999999,64.5552,-110.27034999999997,3480.9158499999994
Deepseek,Claude,DTE.DE,0.8340299999999996,0.02049999999999997,-0.30584999999999984,4.367499999999998
Deepseek,Claude,FXI,12.528179999999997,0.6750500000000015,-5.208550000000002,60.478999999999985
Deepseek,Claude,GM,-15.30583000000001,0.266999999999999,-91.10080000000002,10.782199999999992
Deepseek,Claude,IFNNY,11.363060000000003,0.08150000000000021,-8.764049999999997,60.95325000000001
Deepseek,Claude,MBGYY,-2.2606700000000006,0.10395000000000025,-19.77145,8.085449999999998
Deepseek,Claude,SPX,71576.11627999999,16851.25400000001,-12248.354750000024,283619.2730999999
Deepseek,Claude,T,4.317189999999999,0.6762499999999995,0.029250000000000113,19.5785
Deepseek,Cohere,0941.HK,30.524699999999996,1.6349999999999993,0.11200000000000095,95.47149999999999
Deepseek,Cohere,1211.HK,3860.7128,2173.6,69.82499999999996,13929.833999999999
Deepseek,Cohere,AMZN,389.61310000000003,204.45999999999998,6.812500000000007,1259.5805
Deepseek,Cohere,BABA,1081.9054999999998,222.175,15.899999999999991,4823.327499999999
Deepseek,Cohere,DTE.DE,1.6291499999999997,0.6189999999999998,0.01524999999999982,4.4449999999999985
Deepseek,Cohere,FXI,17.701999999999998,9.155000000000001,0.3250000000000009,68.04999999999998
Deepseek,Cohere,GM,41.32749999999999,11.042999999999996,0.25250000000000017,168.80199999999996
Deepseek,Cohere,IFNNY,37.607,9.777499999999998,0.075,103.315
Deepseek,Cohere,MBGYY,8.9538,2.3964999999999996,0.15850000000000009,31.785
Deepseek,Cohere,SPX,121049.67499999997,57769.00000000003,2048.2999999999975,441351.4999999999
Deepseek,Cohere,T,5.552,4.785,0.051000000000000094,14.494
Deepseek,Doubao,0941.HK,36.766200000000005,1.951999999999999,0.09600000000000075,109.18299999999999
Deepseek,Doubao,1211.HK,4011.7375,1691.678,133.6049999999999,14792.717
Deepseek,Doubao,AMZN,404.0242999999999,192.66150000000005,8.110000000000008,1336.1374999999998
Deepseek,Doubao,BABA,1137.4079,240.20200000000003,20.524999999999988,5073.229
Deepseek,Doubao,DTE.DE,2.6294000000000004,0.7054999999999997,0.03599999999999982,7.0425
Deepseek,Doubao,FXI,19.6281,9.280000000000003,0.35250000000000103,77.82
Deepseek,Doubao,GM,43.866599999999984,12.475499999999986,0.37999999999999945,178.96599999999995
Deepseek,Doubao,IFNNY,42.3514,9.352499999999997,0.12999999999999975,112.024
Deepseek,Doubao,MBGYY,9.897199999999998,2.3809999999999993,0.15100000000000005,32.9265
Deepseek,Doubao,SPX,122680.42279999997,54667.98000000002,2523.0999999999976,415345.30299999984
Deepseek,Doubao,T,5.402799999999999,4.148499999999999,0.05300000000000019,14.9775
Deepseek,GPT,0941.HK,31.69849999999999,0.7455000000000003,0.15849999999999995,94.97374999999997
Deepseek,GPT,1211.HK,3567.3242299999997,337.35999999999996,181.58799999999994,13827.748
Deepseek,GPT,AMZN,371.71642999999995,151.3708999999999,7.524000000000005,1251.0575999999999
Deepseek,GPT,BABA,1042.5457299999998,115.42849999999999,-16.091949999999994,4794.369599999999
Deepseek,GPT,DTE.DE,1.3804,0.2010000000000003,0.023749999999999973,4.50125
Deepseek,GPT,FXI,16.13612,3.2380000000000004,0.36,66.48949999999998
Deepseek,GPT,GM,39.30684999999999,4.024850000000001,0.3199999999999996,166.02104999999997
Deepseek,GPT,IFNNY,35.80017000000001,4.758799999999998,0.13125000000000017,101.84155000000003
Deepseek,GPT,MBGYY,8.55217,0.5112999999999999,0.17075000000000023,31.316799999999997
Deepseek,GPT,SPX,113821.75308000002,26194.25000000001,2473.8749999999973,432974.5681000001
Deepseek,GPT,T,4.60471,2.9072999999999984,0.044500000000000074,14.321750000000003
Deepseek,Gemini,0941.HK,30.791349999999994,1.6412499999999992,0.15450000000000055,93.72874999999998
Deepseek,Gemini,1211.HK,4036.2347999999997,2532.0960000000005,182.9339999999999,13827.748
Deepseek,Gemini,AMZN,388.53894,196.4072999999999,7.203950000000005,1251.0575999999999
Deepseek,Gemini,BABA,1096.1868299999999,264.42670000000004,20.79074999999998,4794.369599999999
Deepseek,Gemini,DTE.DE,1.7255800000000001,0.6083499999999994,0.02304999999999989,4.50125
Deepseek,Gemini,FXI,17.636629999999997,9.678850000000004,0.35850000000000043,66.48949999999998
Deepseek,Gemini,GM,41.07968999999999,11.345949999999997,0.3802499999999993,166.02104999999997
Deepseek,Gemini,IFNNY,37.406870000000005,9.929449999999996,0.13199999999999995,101.84155000000003
Deepseek,Gemini,MBGYY,8.928619999999999,2.4213499999999994,0.16645000000000001,31.316799999999997
Deepseek,Gemini,SPX,119919.43271000001,56078.18524999999,2400.801499999999,432974.5681000001
Deepseek,Gemini,T,5.53863,4.7286,0.05160000000000021,14.321750000000003
Deepseek,Mistral,0941.HK,-148.03409151954747,0.20574397071596998,-860.5984730646516,91.136454241166
Deepseek,Mistral,1211.HK,4565.487012401258,3496.5672880842208,-203.593602938206,13789.92934944532
Deepseek,Mistral,AMZN,685.1585950749568,357.05946480333904,7.170712118460258,1687.541496044264
Deepseek,Mistral,BABA,188.62202822740863,17.070813348633372,-3354.357550622921,4459.234283141737
Deepseek,Mistral,DTE.DE,-177.66162789854255,0.03325010701402778,-892.8452336595396,4.010520766541685
Deepseek,Mistral,FXI,-114.27868214781321,0.364658108236656,-581.5534843365476,66.96139755095844
Deepseek,Mistral,GM,-352.3590895161188,0.5214347251636444,-1963.28294249983,175.70041591752974
Deepseek,Mistral,IFNNY,-1408.4657792760077,9.902069635068969,-7177.569321964902,97.05464394882912
Deepseek,Mistral,MBGYY,-524.1320218935115,1.9081044502829934,-2664.535677645167,33.15345424537537
Deepseek,Mistral,SPX,88881.71105636944,10416.375558111833,-75918.77537823495,439126.7051778937
Deepseek,Mistral,T,56.05126488275035,4.091384882798735,0.04166651633545152,258.3764206457804
Deepseek,Qwen,0941.HK,29.798690000000004,1.6695000000000007,0.061000000000000984,101.47695000000002
Deepseek,Qwen,1211.HK,3675.568779999999,352.81600000000014,182.85849999999988,14190.128299999998
Deepseek,Qwen,AMZN,-9.80206000000003,41.225249999999996,-592.3230500000001,337.68244999999996
Deepseek,Qwen,BABA,-383.42517,116.46779999999995,-2464.4753499999997,293.2764999999999
Deepseek,Qwen,DTE.DE,1.2141199999999999,0.5711499999999998,0.02304999999999987,3.3437499999999996
Deepseek,Qwen,FXI,14.64767,3.807300000000002,0.3585000000000007,58.26074999999999
Deepseek,Qwen,GM,38.05782000000001,3.7965999999999935,-4.000450000000001,166.57005
Deepseek,Qwen,IFNNY,13.35437,4.92145,0.1320000000000002,48.29045000000001
Deepseek,Qwen,MBGYY,0.5967199999999997,0.6030999999999996,-5.9656999999999965,5.731249999999996
Deepseek,Qwen,SPX,16725.287540000023,2400.801499999999,-8746.61084999991,57670.339250000034
Deepseek,Qwen,T,1.6561599999999992,1.3485000000000005,-2.5442500000000043,4.779450000000001
Doubao,Claude,0941.HK,7.478879999999997,0.5549999999999978,0.06919999999999978,25.172499999999992
Doubao,Claude,1211.HK,1587.68266,176.44999999999987,44.95749999999989,5597.4105
Doubao,Claude,AMZN,135.13394999999997,131.2649500000001,4.9892499999999975,261.76189999999986
Doubao,Claude,BABA,827.3272800000001,54.75940000000002,-102.63864999999996,4048.56455
Doubao,Claude,DTE.DE,1.5712999999999995,0.03375000000000024,-0.4844000000000006,6.938599999999999
Doubao,Claude,FXI,14.828779999999998,0.6708500000000002,-5.2331499999999975,72.67424999999999
Doubao,Claude,GM,-15.749520000000008,0.3179999999999997,-93.29410000000003,11.09744999999999
Doubao,Claude,IFNNY,13.317670000000003,0.09400000000000008,-7.766399999999983,69.9795
Doubao,Claude,MBGYY,-2.20357,0.08790000000000031,-20.93635,9.54355
Doubao,Claude,SPX,76231.54205,16738.300000000007,-8557.439699999994,281997.8699
Doubao,Claude,T,4.436259999999999,0.5847999999999991,-0.3759999999999999,21.301
Doubao,Cohere,0941.HK,36.1505,1.9399999999999993,0.06900000000000076,110.36849999999998
Doubao,Cohere,1211.HK,3864.4663,1532.85,53.0,14796.0565
Doubao,Cohere,AMZN,403.51425000000006,201.6425000000001,7.537500000000001,1337.79625
Doubao,Cohere,BABA,1122.8495,218.85500000000002,15.325000000000001,5066.5775
Doubao,Cohere,DTE.DE,2.4935,0.7435000000000003,0.025499999999999953,6.89
Doubao,Cohere,FXI,19.8856,8.56,0.3230000000000012,79.145
Doubao,Cohere,GM,43.8549,12.035499999999995,0.2525000000000001,180.7265
Doubao,Cohere,IFNNY,42.4195,9.112499999999999,0.07499999999999979,112.97
Doubao,Cohere,MBGYY,9.862,2.3445000000000005,0.13700000000000007,33.28
Doubao,Cohere,SPX,123245.76999999997,56073.85,2140.0,421708.49999999994
Doubao,Cohere,T,5.4432,4.219999999999999,0.0510000000000001,15.1325
Doubao,Deepseek,0941.HK,36.766200000000005,1.951999999999999,0.09600000000000075,109.18299999999999
Doubao,Deepseek,1211.HK,4011.7375,1691.678,133.6049999999999,14792.717
Doubao,Deepseek,AMZN,404.0242999999999,192.66150000000005,8.110000000000008,1336.1374999999998
Doubao,Deepseek,BABA,1137.4079,240.20200000000003,20.524999999999988,5073.229
Doubao,Deepseek,DTE.DE,2.6294000000000004,0.7054999999999997,0.03599999999999982,7.0425
Doubao,Deepseek,FXI,19.6281,9.280000000000003,0.35250000000000103,77.82
Doubao,Deepseek,GM,43.866599999999984,12.475499999999986,0.37999999999999945,178.96599999999995
Doubao,Deepseek,IFNNY,42.3514,9.352499999999997,0.12999999999999975,112.024
Doubao,Deepseek,MBGYY,9.897199999999998,2.3809999999999993,0.15100000000000005,32.9265
Doubao,Deepseek,SPX,122680.42279999997,54667.98000000002,2523.0999999999976,415345.30299999984
Doubao,Deepseek,T,5.402799999999999,4.148499999999999,0.05300000000000019,14.9775
Doubao,GPT,0941.HK,37.61129999999999,0.8570000000000015,0.09950000000000007,109.63999999999999
Doubao,GPT,1211.HK,3776.20373,655.9956500000001,131.19500000000005,14687.543000000001
Doubao,GPT,AMZN,389.803,160.6477999999999,8.532499999999999,1330.47925
Doubao,GPT,BABA,1085.7525999999998,99.99200000000002,9.412449999999971,5037.743549999999
Doubao,GPT,DTE.DE,2.1301200000000007,0.20750000000000055,0.03750000000000024,6.977300000000001
Doubao,GPT,FXI,18.349869999999992,2.8899999999999997,0.3590000000000003,77.22589999999997
Doubao,GPT,GM,41.595420000000004,4.193400000000004,0.345,177.9386
Doubao,GPT,IFNNY,40.70788,5.0375,0.13224999999999987,111.2909
Doubao,GPT,MBGYY,9.514520000000001,0.6362000000000001,0.15025000000000027,32.82065
Doubao,GPT,SPX,116229.20087999999,25645.324999999997,2575.0,413612.39440000005
Doubao,GPT,T,4.6030500000000005,2.977749999999999,0.044500000000000074,14.938000000000002
Doubao,Gemini,0941.HK,36.52204999999999,1.9674999999999985,0.09899999999999998,108.44999999999997
Doubao,Gemini,1211.HK,3982.3976000000002,1679.6260000000004,132.11,14687.543000000001
Doubao,Gemini,AMZN,402.43840000000006,192.39315000000005,8.129249999999999,1330.47925
Doubao,Gemini,BABA,1129.42834,238.2958,20.137499999999996,5037.743549999999
Doubao,Gemini,DTE.DE,2.6251100000000007,0.7231499999999998,0.0363500000000001,6.977300000000001
Doubao,Gemini,FXI,19.48127999999999,9.216750000000001,0.35675000000000084,77.22589999999997
Doubao,Gemini,GM,43.63357,12.391699999999997,0.39724999999999955,177.9386
Doubao,Gemini,IFNNY,42.11805999999999,9.280749999999996,0.13344999999999962,111.2909
Doubao,Gemini,MBGYY,9.85202,2.3768,0.14665000000000003,32.82065
Doubao,Gemini,SPX,122222.44471,54427.88259999996,2494.8250000000016,413612.39440000005
Doubao,Gemini,T,5.37466,4.120949999999999,0.0516000000000002,14.938000000000002
Doubao,Mistral,0941.HK,-254.70377508204675,0.11962155462357016,-1405.5140161130719,104.64376690389497
Doubao,Mistral,1211.HK,3354.060863367854,311.64065154185647,-1439.369861998524,14653.969487893486
Doubao,Mistral,AMZN,397.6122797198824,176.20415166061412,8.018686739723137,1373.1004617728458
Doubao,Mistral,BABA,-261.3794120711229,16.632444231742916,-5824.544165452115,4659.531970460056
Doubao,Mistral,DTE.DE,-398.8912750650376,0.05262570768795089,-2001.3025863441464,5.944267430617142
Doubao,Mistral,FXI,-252.58620746794912,0.359761502050952,-1286.8593958336378,77.79825726725
Doubao,Mistral,GM,-369.2517025333817,0.5313553338843486,-2059.5145839380657,188.3274588525899
Doubao,Mistral,IFNNY,-1671.4193053470663,9.595157626239214,-8502.82697513418,106.17156872062526
Doubao,Mistral,MBGYY,-661.4339827362828,2.135012907740835,-3354.838003449632,34.80678387746726
Doubao,Mistral,SPX,80078.62575023915,10122.12385408611,-97190.92272037726,418717.23680354696
Doubao,Mistral,T,-160.1772206998377,1.240418770344239,-822.4863997901668,16.668778646755587
Doubao,Qwen,0941.HK,36.10611,2.0100000000000002,0.05625000000000043,117.6688
Doubao,Qwen,1211.HK,3861.80079,624.05935,132.09,15072.0828
Doubao,Qwen,AMZN,-3.0588300000000346,110.45525000000004,-622.5092500000002,322.03984999999994
Doubao,Qwen,BABA,-393.60743000000014,100.89609999999999,-2484.8775500000006,257.3385
